group,subgroup,prompt
engineering_branches,Biotechnology,This branch of biotechnology is the 
engineering_branches,Biotechnology,Green biotechnology is biotechnology applied to 
engineering_branches,Biotechnology,One hope is that green biotechnology 
engineering_branches,Biotechnology,Whether or not green biotechnology products 
engineering_branches,Biotechnology,Red biotechnology is the use of 
engineering_branches,Biotechnology,"White biotechnology, also known as industrial "
engineering_branches,Biotechnology,White biotechnology tends to consume less 
engineering_branches,Biotechnology,"""Yellow biotechnology"" refers to the use of "
engineering_branches,Biotechnology,This includes biotechnology-based approaches for the 
engineering_branches,Biotechnology,Gray biotechnology is dedicated to environmental 
engineering_branches,Biotechnology,Brown biotechnology is related to the 
engineering_branches,Biotechnology,"Violet biotechnology is related to law, "
engineering_branches,Biotechnology,Dark biotechnology is the color associated with 
engineering_branches,Biotechnology,Biotechnology has contributed to the discovery and 
engineering_branches,Biotechnology,Modern biotechnology can be used to 
engineering_branches,Biotechnology,Biotechnology has also enabled emerging therapeutics 
engineering_branches,Biotechnology,The application of biotechnology to basic 
engineering_branches,Biotechnology,Biotechnology firms can contribute to future 
engineering_branches,Biotechnology,"In addition, the Illinois Biotechnology Industry "
engineering_branches,Biotechnology,Biotechnology training is also offered at 
engineering_branches,Biotechnology,US Economic Benefits of Biotechnology to 
engineering_branches,Clinical_engineering,Clinical engineering is a speciality within 
engineering_branches,Clinical_engineering,Clinical engineering departments at large hospitals will 
engineering_branches,Clinical_engineering,"In the early 1970s, clinical engineering was "
engineering_branches,Clinical_engineering,Clinical engineering is also recognized by the 
engineering_branches,Clinical_engineering,Clinical engineering classes are attended throughout the 
engineering_branches,Clinical_engineering,Clinical engineering classes are attended throughout the 
engineering_branches,Clinical_engineering,The Examination for Certification in Clinical Engineering 
engineering_branches,Clinical_engineering,Clinical engineering is a modality of the 
engineering_branches,Clinical_engineering,Clinical engineering units within an NHS organisation 
engineering_branches,Clinical_engineering,The three primary aims of Clinical Engineering 
engineering_branches,Clinical_engineering,An M-Tech Clinical Engineering course was initiated 
engineering_branches,Medical_imaging,Medical imaging is the technique and process 
engineering_branches,Medical_imaging,Medical imaging seeks to reveal internal structures 
engineering_branches,Medical_imaging,Medical imaging also establishes a database of 
engineering_branches,Medical_imaging,"As of 2010, 5 billion medical imaging "
engineering_branches,Medical_imaging,Radiation exposure from medical imaging in 2006 
engineering_branches,Medical_imaging,Medical imaging equipment are manufactured using technology 
engineering_branches,Medical_imaging,"In this restricted sense, medical imaging can "
engineering_branches,Medical_imaging,"""Visible light"" medical imaging involves digital video "
engineering_branches,Medical_imaging,"In most other medical imaging modalities, energy "
engineering_branches,Medical_imaging,The main such methods in medical imaging 
engineering_branches,Medical_imaging,Many medical imaging software applications are used 
engineering_branches,Medical_imaging,"including ""Medical imaging produced by x-rays, ultrasounds, "
engineering_branches,Medical_imaging,"""Medical imaging may possibly be included in "
engineering_branches,Positron_emission_tomography,Positron emission tomography is an imaging technique that 
engineering_branches,Neural_engineering,Neural engineering is a discipline within biomedical engineering that 
engineering_branches,Neural_engineering,Neurohydrodynamics is a division of neural engineering 
engineering_branches,Neural_engineering,"""Neural engineering—a new discipline for analyzing and "
engineering_branches,Neural_engineering,"Neural engineering : computation, representation, and dynamics "
engineering_branches,Neural_engineering,"""""Comment on ""What is Neural "
engineering_branches,Neural_engineering,"ISBN 978-0-8493-8174-4.CS1 maint: ref=harv
Neural Engineering ISBN "
engineering_branches,Neurorobotics,"Neurorobotics, a combined study of neuroscience, "
engineering_branches,Neurorobotics,Neurorobotics is that branch of neuroscience 
engineering_branches,Neurorobotics,"At its core, neurorobotics is based "
engineering_branches,Neurorobotics,Neurorobotics is the overlap of the 
engineering_branches,Neurorobotics,Neurorobotics: an experimental science of embodiment 
engineering_branches,Neurochip,A neurochip is an integrated circuit 
engineering_branches,Neurochip,It is the world's first 
engineering_branches,Neurochip,"The new neurochips are also automated, "
engineering_branches,Pharmaceutical_engineering,Pharmaceutical engineering is a branch of engineering 
engineering_branches,Rehabilitation_engineering,Rehabilitation engineering is the systematic application of 
engineering_branches,Rehabilitation_engineering,Functional areas addressed through rehabilitation engineering may 
engineering_branches,Rehabilitation_engineering,Rehabilitation Engineering and Assistive Technology Society of 
engineering_branches,Tissue_engineering,Tissue engineering is the use of a 
engineering_branches,Tissue_engineering,Tissue engineering involves the use of a 
engineering_branches,Tissue_engineering,While most definitions of tissue engineering cover 
engineering_branches,Tissue_engineering,Tissue engineering has also been defined as 
engineering_branches,Tissue_engineering,The continued success of tissue engineering and 
engineering_branches,Tissue_engineering,The ultimate goal of tissue engineering as 
engineering_branches,Tissue_engineering,"In the context of tissue engineering, this "
engineering_branches,Tissue_engineering,"In consequence, several Tissue Engineering companies such as "
engineering_branches,Tissue_engineering,The first tissue engineering products started to 
engineering_branches,Tissue_engineering,Tissue Engineering products are often of hybrid 
engineering_branches,Biological_engineering,"Biological engineering, or bioengineering/bio-engineering, is the application of "
engineering_branches,Biological_engineering,Biological engineering employs knowledge and expertise from 
engineering_branches,Biological_engineering,"Before WWII, biological engineering had just begun "
engineering_branches,Biological_engineering,The term biological engineering may also be 
engineering_branches,Biological_engineering,The first biological engineering program was created 
engineering_branches,Bioacoustics,Bioacoustics is a cross-disciplinary science that 
engineering_branches,Bioacoustics,Bioacoustics as a scientific discipline was 
engineering_branches,Bioacoustics,The most recent advances in bioacoustics 
engineering_branches,Bioacoustics,(1989): Arthropod bioacoustics: Neurobiology and 
engineering_branches,Bioacoustics,"ISBN 0-7486-0148-1
Fletcher N.: Animal "
engineering_branches,Bioacoustics,International Bioacoustics Council links to many 
engineering_branches,Bioacoustics,Borror Laboratory of Bioacoustics at The 
engineering_branches,Biochemical_engineering,"Biochemical engineering, also known as bioprocess engineering, "
engineering_branches,Biochemical_engineering,"Up to this point, biochemical engineering hadn't "
engineering_branches,Biochemical_engineering,Other medical applications of biochemical engineering within 
engineering_branches,Bioreactor,A bioreactor refers to any manufactured 
engineering_branches,Bioreactor,"In one case, a bioreactor is "
engineering_branches,Bioreactor,"These bioreactors are commonly cylindrical, ranging "
engineering_branches,Bioreactor,An example of a continuous bioreactor 
engineering_branches,Bioreactor,Suspension bioreactors can use a wider 
engineering_branches,Bioreactor,"The environmental conditions inside the bioreactor, "
engineering_branches,Bioreactor,"In practice, bioreactors are often pressurized; "
engineering_branches,Bioreactor,"To avoid it, the bioreactor must "
engineering_branches,Bioreactor,"Typically bioreactors are cleaned between batches, "
engineering_branches,Bioreactor,Photobioreactors are used to grow small 
engineering_branches,Bioreactor,Among these include tissue bioreactors that 
engineering_branches,Bioreactor,The Biochemical reactors or bioreactors form 
engineering_branches,Biosystems_engineering,"In Europe, biosystems engineering is a field "
engineering_branches,Biosystems_engineering,"Therefore, biosystems engineering is 'the branch of "
engineering_branches,Biosystems_engineering,"In the US, biosystems engineering is a "
engineering_branches,Biosystems_engineering,"In some institutions, biosystems engineering is considered "
engineering_branches,Biosystems_engineering,Professional societies which support biosystems engineering include: 
engineering_branches,Bioresource_engineering,"Bioresource engineering is similar to biological engineering, "
engineering_branches,Bioresource_engineering,Bioresource engineering is more general and encompasses 
engineering_branches,Bioresource_engineering,Bioresource engineering also contains biochemical conversion technologies 
engineering_branches,Bioresource_engineering,Bioresource engineering is a discipline that is 
engineering_branches,Bioresource_engineering,Some of the research in bioresource engineering 
engineering_branches,Food_and_biological_process_engineering,Food and biological process engineering is a discipline concerned with 
engineering_branches,Protein_engineering,Protein engineering is the process of developing 
engineering_branches,Systems_biology,Systems biology is the computational and mathematical 
engineering_branches,Systems_biology,One of the aims of systems biology 
engineering_branches,Systems_biology,"""Systems "
engineering_branches,Systems_biology,Cancer systems biology is an example of 
engineering_branches,Systems_biology,The long-term objective of the systems biology 
engineering_branches,Systems_biology,Significant efforts in computational systems biology of 
engineering_branches,Systems_biology,The systems biology approach often involves the 
engineering_branches,Systems_biology,"Systems Biology - A Textbook, 2nd "
engineering_branches,Systems_biology,Systems Biology in Cancer Research and Drug 
engineering_branches,Systems_biology,An Introduction to Systems Biology: Design 
engineering_branches,Systems_biology,Life: An Introduction to Complex Systems 
engineering_branches,Systems_biology,Systems Biology: Properties of Reconstructed 
engineering_branches,Synthetic_biology,Synthetic biology is a multidisciplinary area of 
engineering_branches,Synthetic_biology,"constituting the dawn of synthetic biology.1978: Arber, "
engineering_branches,Synthetic_biology,2000: A notable advance in synthetic biology 
engineering_branches,Synthetic_biology,Synthetic biology benefits from better models of 
engineering_branches,Synthetic_biology,Synthetic biology may investigate modular pathway systems 
engineering_branches,Synthetic_biology,"On Mars, in particular, synthetic biology could "
engineering_branches,Synthetic_biology,What if an individual misuses synthetic biology 
engineering_branches,Synthetic_biology,Since synthetic biology raises ethical issues and 
engineering_branches,Synthetic_biology,With the exception of regulating synthetic biology 
engineering_branches,Synthetic_biology,"For example, while synthetic biology may lead "
engineering_branches,Synthetic_biology,To better communicate synthetic biology and its 
engineering_branches,Synthetic_biology,It noted that synthetic biology is an 
engineering_branches,Synthetic_biology,Synthetic biology generally falls under existing regulations 
engineering_branches,Synthetic_biology,How Synthetic Biology will Reinvent Nature and 
engineering_branches,Synthetic_biology,European commission Synthetic biology and biodiversity ; 
engineering_branches,Synthetic_biology,"Concise overview of synthetic biology concepts, developments and "
engineering_branches,Building_services_engineering,Building services engineering is a professional engineering discipline 
engineering_branches,Building_services_engineering,Alternative titles: The term Building services engineering is 
engineering_branches,Building_services_engineering,The term Building services engineering is widely used 
engineering_branches,Building_services_engineering,"Within the broad field of building services engineering, "
engineering_branches,Building_services_engineering,Building services engineering encompasses much more than just 
engineering_branches,Building_services_engineering,Typically the building services engineering installation is worth 
engineering_branches,Drainage,Drainage is the natural or artificial 
engineering_branches,Drainage,The internal drainage of most agricultural soils 
engineering_branches,Drainage,"In a typical drainage system, they "
engineering_branches,Drainage,"Alternatively, a prefabricated plastic drainage system "
engineering_branches,Drainage,Sustainable Urban Drainage Systems are designed 
engineering_branches,Drainage,Slot drainage has proved the most 
engineering_branches,Drainage,As a channel drainage system it 
engineering_branches,Drainage,Drainage options for the construction industry 
engineering_branches,Drainage,Gullies connect to drainage pipes beneath 
engineering_branches,Drainage,"Channel drainage, which intercepts water along "
engineering_branches,Drainage,Channel drainage is typically manufactured from 
engineering_branches,Drainage,The interception rate of channel drainage 
engineering_branches,Drainage,Traditional retaining wall drainage systems can 
engineering_branches,Drainage,"After periods of high rainfall, drainage "
engineering_branches,Drainage,Drainage is especially important in tree 
engineering_branches,Plumbing,Plumbing is any system that conveys 
engineering_branches,Plumbing,"Plumbing uses pipes, valves, plumbing fixtures, "
engineering_branches,Plumbing,Standardized earthen plumbing pipes with broad 
engineering_branches,Plumbing,"For instance, PVC pipe for plumbing "
engineering_branches,Plumbing,"Today, most plumbing supply pipe is "
engineering_branches,Plumbing,Plumbing fixtures are exchangeable devices that 
engineering_branches,Plumbing,Plumbing fixtures are seen by and 
engineering_branches,Plumbing,Many plumbing fixtures are sealed to 
engineering_branches,Plumbing,While many simple plumbing tasks can 
engineering_branches,Plumbing,"Specialized plumbing tools include pipe wrenches, "
engineering_branches,Plumbing,"However, ""opportunistic premises plumbing pathogens"" have "
engineering_branches,Plumbing,Plumbing installation and repair work on 
engineering_branches,Low_voltage,In electrical engineering low voltage is a 
engineering_branches,Low_voltage,In electrical power systems low voltage most 
engineering_branches,Low_voltage,"""Low voltage"" in this context still presents "
engineering_branches,Distribution_board,A distribution board is a component of 
engineering_branches,Distribution_board,"In the United Kingdom, a distribution board "
engineering_branches,Distribution_board,"During servicing of the distribution board, when "
engineering_branches,Distribution_board,The main distribution board in an installation 
engineering_branches,Distribution_board,New British distribution boards generally have the 
engineering_branches,Distribution_board,Distribution boards may be designated for three 
engineering_branches,Distribution_board,Distribution boards may be surface-mounted or 
engineering_branches,Lightning,Lightning is a naturally occurring electrostatic 
engineering_branches,Lightning,"Lightning causes thunder, a sound from "
engineering_branches,Lightning,Lightning occurs commonly during thunderstorms and 
engineering_branches,Lightning,The three main kinds of lightning 
engineering_branches,Lightning,"Humans have deified lightning for millennia, "
engineering_branches,Lightning,Lightning primarily occurs when warm air 
engineering_branches,Lightning,"Hurricanes typically generate some lightning, mainly "
engineering_branches,Lightning,"On Earth, the lightning frequency is "
engineering_branches,Lightning,Lightning's relative unpredictability limits a complete 
engineering_branches,Lightning,About 70% of lightning occurs over 
engineering_branches,Lightning,The place on Earth where lightning 
engineering_branches,Lightning,Other lightning hotspots Singapore and Lightning 
engineering_branches,Lightning,Initiation of the lightning leaders is 
engineering_branches,Lightning,"Most CG lightning is negative, meaning "
engineering_branches,Lightning,Positive lightning is less common than 
engineering_branches,Lightning,Positive lightning strikes tend to be 
engineering_branches,Lightning,An average bolt of negative lightning 
engineering_branches,Lightning,Large bolts of negative lightning can 
engineering_branches,Lightning,Positive lightning has also been shown 
engineering_branches,Lightning,Positive lightning tends to occur more 
engineering_branches,Lightning,Intra-cloud lightning is the most frequently occurring 
engineering_branches,Lightning,This lightning can sometimes be observed 
engineering_branches,Lightning,Ball lightning may be an atmospheric 
engineering_branches,Lightning,Ball lightning has been described by 
engineering_branches,Lightning,Scientific data on natural ball lightning 
engineering_branches,Lightning,"Bead lightning, also known by the "
engineering_branches,Lightning,Nearly every lightning discharge will exhibit 
engineering_branches,Lightning,'Bead lightning' is more properly a 
engineering_branches,Lightning,Beading of a lightning channel is 
engineering_branches,Lightning,Cloud-to-air lightning is a lightning flash 
engineering_branches,Lightning,"Dry lightning is used in Australia, "
engineering_branches,Lightning,This type of lightning is the 
engineering_branches,Lightning,Pyrocumulus clouds produce lightning for the 
engineering_branches,Lightning,Forked lightning is cloud-to-ground lightning that 
engineering_branches,Lightning,Heat lightning is a lightning flash 
engineering_branches,Lightning,Ribbon lightning occurs in thunderstorms with 
engineering_branches,Lightning,Rocket lightning is a form of 
engineering_branches,Lightning,Sheet lightning is cloud-to-cloud lightning that 
engineering_branches,Lightning,The lightning itself cannot be seen 
engineering_branches,Lightning,The lightning may be too far 
engineering_branches,Lightning,Smooth channel lightning is an informal 
engineering_branches,Lightning,"The term ""smooth channel lightning"" is "
engineering_branches,Lightning,Staccato lightning is a cloud-to-ground lightning 
engineering_branches,Lightning,Sympathetic lightning is the tendency of 
engineering_branches,Lightning,Upward lightning or ground-to-cloud lightning is 
engineering_branches,Lightning,This type of lightning can be 
engineering_branches,Lightning,Clear-air lightning describes lightning that occurs 
engineering_branches,Lightning,The heat created by lightning currents 
engineering_branches,Lightning,"As lightning travels through sandy soil, "
engineering_branches,Lightning,By safely conducting a lightning strike 
engineering_branches,Lightning,Lightning also serves an important role 
engineering_branches,Lightning,A lightning flash preceding its 
engineering_branches,Lightning,"Consequently, a lightning strike observed at "
engineering_branches,Lightning,Lightning at a sufficient distance may 
engineering_branches,Lightning,Each lightning flash in temperate and 
engineering_branches,Lightning,Lightning on Venus has been a 
engineering_branches,Lightning,Lightning may be caused by the 
engineering_branches,Lightning,Lightning discharges generate a wide range of 
engineering_branches,Lightning,Electromagnetic pulses transmitted by lightning strikes 
engineering_branches,Lightning,Such triggering of lightning is intended 
engineering_branches,Lightning,"Before the lightning strikes earth, the "
engineering_branches,Lightning,The intense currents of a lightning 
engineering_branches,Lightning,Where the lightning current path passes 
engineering_branches,Lightning,This effect is known as lightning-induced 
engineering_branches,Lightning,"[Matthew 24:27][Luke 17:24]The expression ""Lightning never "
engineering_branches,Lightning,Lightning occurs frequently and more so 
engineering_branches,Lightning,Some political parties use lightning flashes 
engineering_branches,Lightning,The lightning bolt is used to 
engineering_branches,Lightning,The lightning bolt is a common 
engineering_branches,Lightning,A lightning bolt is also the 
engineering_branches,Lightning,The Unicode symbol for lightning is 
engineering_branches,Lightning,"""Photographing Lightning with a Moving "
engineering_branches,Lightning,"How Lightning Works at HowStuffWorks
Thunderstorms and "
engineering_branches,Security,"Security is freedom from, or resilience against, "
engineering_branches,Security,Beneficiaries of security may be of 
engineering_branches,Security,Security mostly refers to protection from 
engineering_branches,Security,food security); as resilience against potential 
engineering_branches,Security,security forces; security guard; cyber security 
engineering_branches,Security,Security referents may be persons or 
engineering_branches,Security,"From this perspective, security and insecurity "
engineering_branches,Security,Others argue that security depends principally on 
engineering_branches,Security,The means of computer security include 
engineering_branches,Security,The security of corporations has become 
engineering_branches,Security,The security of ecosystems has attracted 
engineering_branches,Security,Food security is gaining in importance 
engineering_branches,Security,"For example, two computer security programs "
engineering_branches,Security,Security theater is a critical term 
engineering_branches,Security,"For example, visual signs of security "
engineering_branches,Security,Security management - identification of an 
engineering_branches,Alarm_system,A fire alarm system has a number of 
engineering_branches,Alarm_system,Most fire alarm systems in Europe sound 
engineering_branches,Alarm_system,Voice alarm systems are typically used in 
engineering_branches,Alarm_system,A fire alarm system can vary dramatically 
engineering_branches,Escalator,An escalator is a moving staircase 
engineering_branches,Escalator,Escalators are often used around the 
engineering_branches,Escalator,Escalators have the capacity to move 
engineering_branches,Escalator,A nonfunctional escalator can function as 
engineering_branches,Escalator,Most modern escalators have single-piece aluminum 
engineering_branches,Escalator,Escalators are typically configured in one 
engineering_branches,Escalator,Some escalators need only to move 
engineering_branches,Escalator,"For example, a single-width escalator traveling "
engineering_branches,Escalator,The carrying capacity of an escalator 
engineering_branches,Escalator,"For example, escalators at transit stations "
engineering_branches,Escalator,"In this regard, escalators help manage "
engineering_branches,Escalator,Escalators are often built next to 
engineering_branches,Escalator,Some escalators have direction arrows on 
engineering_branches,Escalator,Escalators' on/off buttons are frequently located 
engineering_branches,Escalator,In most escalator models manufactured after 
engineering_branches,Escalator,Seeberger escalators featured flat treads and 
engineering_branches,Escalator,Fire protection of an escalator floor 
engineering_branches,Escalator,"In the escalators' undercarriage, approximately 8,800 "
engineering_branches,Escalator,"Nonetheless, Foster-Miller Associates' 1980 plan, Escalator "
engineering_branches,Escalator,"In Europe, the escalator safety code "
engineering_branches,Escalator,Some Reno-type escalators were still being 
engineering_branches,Escalator,The world's first practical spiral escalator—a 
engineering_branches,Escalator,"""Escalator"" was not a combination of "
engineering_branches,Escalator,"""The alleged intended capitalization of ""escalator"" "
engineering_branches,Escalator,"Cascade, Yerevan: an escalator system of "
engineering_branches,Escalator,The longest freestanding escalator in the 
engineering_branches,Escalator,One of the longest single escalators 
engineering_branches,Escalator,The escalator is 112 m long 
engineering_branches,Escalator,"The longest escalator in Bangkok, Thailand "
engineering_branches,Escalator,The three escalators run from ground 
engineering_branches,Escalator,The escalator is 15 m high 
engineering_branches,Escalator,"The longest escalator in Prague, and "
engineering_branches,Escalator,The longest escalators in Western Europe 
engineering_branches,Escalator,The tallest escalator on the London 
engineering_branches,Escalator,The longest wooden escalators in the 
engineering_branches,Escalator,"(See above)
The longest escalator of a "
engineering_branches,Escalator,"The largest ""single truss escalator"" is "
engineering_branches,Escalator,The longest single-span escalator in a 
engineering_branches,Escalator,The escalator will be 35.3 metres 
engineering_branches,Escalator,"Other short escalators include:

Westfield Garden State "
engineering_branches,Escalator,This escalator led to the entrance 
engineering_branches,Escalator,"(1936), ""How escalators work"", Railway Wonders "
engineering_branches,Escalator,343–348 illustrated description of escalators on 
engineering_branches,Elevator,An elevator or lift is a 
engineering_branches,Elevator,Elevators are typically powered by electric 
engineering_branches,Elevator,"In agriculture and manufacturing, an elevator "
engineering_branches,Elevator,"Because of wheelchair access laws, elevators "
engineering_branches,Elevator,There are also some elevators which 
engineering_branches,Elevator,The first screw drive elevator was 
engineering_branches,Elevator,The elevator was belt-driven and used 
engineering_branches,Elevator,The first elevator shaft preceded the 
engineering_branches,Elevator,An elevator shaft was included in 
engineering_branches,Elevator,"Later, Otis designed a special elevator "
engineering_branches,Elevator,His elevator ran faster and with 
engineering_branches,Elevator,The first elevator in India was 
engineering_branches,Elevator,A 1945 elevator operator strike in 
engineering_branches,Elevator,An elevator is essentially a platform 
engineering_branches,Elevator,A modern-day elevator consists of a 
engineering_branches,Elevator,"In the past, elevator drive mechanisms "
engineering_branches,Elevator,"In a ""traction"" elevator, cars are "
engineering_branches,Elevator,Sometimes two elevators are built so 
engineering_branches,Elevator,Hydraulic elevators use the principles of 
engineering_branches,Elevator,"Hydraulic elevators are cheaper, but installing "
engineering_branches,Elevator,Hydraulic elevators are usually slower than 
engineering_branches,Elevator,Elevators are a candidate for mass 
engineering_branches,Elevator,In less expensive installations the elevator 
engineering_branches,Elevator,Some buildings have elevators with the 
engineering_branches,Elevator,"The world's first machine room-less elevator, "
engineering_branches,Elevator,Residential MRL elevators are still not 
engineering_branches,Elevator,MRL elevators have been recognised in 
engineering_branches,Elevator,"Today, some machine room-less hydraulic elevators "
engineering_branches,Elevator,Gearless traction elevators can reach speeds 
engineering_branches,Elevator,Elevators with more than 30 
engineering_branches,Elevator,If the elevator cab is at 
engineering_branches,Elevator,Holeless hydraulic elevators were developed in 
engineering_branches,Elevator,Roped hydraulic elevators use both above ground 
engineering_branches,Elevator,Climbing elevators are used in guyed 
engineering_branches,Elevator,Temporary climbing elevators are commonly used 
engineering_branches,Elevator,"Due to technical limitations, these elevators "
engineering_branches,Elevator,Some of the older freight elevators 
engineering_branches,Elevator,"In general, most elevators before WWII "
engineering_branches,Elevator,The elevator motor was located at 
engineering_branches,Elevator,Automatic elevators began to appear as 
engineering_branches,Elevator,Self service elevators were not allowed 
engineering_branches,Elevator,Relay-controlled elevator systems remained common until 
engineering_branches,Elevator,"Most older, manually-operated elevators have been "
engineering_branches,Elevator,"In some elevators, certain floors are "
engineering_branches,Elevator,"On many older elevators, if one "
engineering_branches,Elevator,Some elevators are configured to remain 
engineering_branches,Elevator,Elevators in high traffic buildings often 
engineering_branches,Elevator,Keeping an elevator stopped for too long 
engineering_branches,Elevator,"No longer used on new elevators, "
engineering_branches,Elevator,If the particular elevator is currently 
engineering_branches,Elevator,Modern elevators use more complex heuristic algorithms 
engineering_branches,Elevator,Inside the elevator there is no 
engineering_branches,Elevator,Elevators are dispatched one-by-one when they 
engineering_branches,Elevator,The next elevator to be dispatched 
engineering_branches,Elevator,Some elevator banks are programmed so 
engineering_branches,Elevator,This allows the elevator system to 
engineering_branches,Elevator,"In this mode, an elevator will "
engineering_branches,Elevator,When an elevator is placed on 
engineering_branches,Elevator,"(In a bank of elevators, traffic "
engineering_branches,Elevator,The elevator will remain parked on 
engineering_branches,Elevator,The elevator can now only be 
engineering_branches,Elevator,Elevators have a car top inspection 
engineering_branches,Elevator,Most other elevators have an up/down 
engineering_branches,Elevator,The elevator will wait an amount of 
engineering_branches,Elevator,Once the elevator has left the 
engineering_branches,Elevator,"When the elevator is recalled, it "
engineering_branches,Elevator,The elevator will no longer respond 
engineering_branches,Elevator,Once the elevator gets to the 
engineering_branches,Elevator,Passengers inside the elevator will be 
engineering_branches,Elevator,Once the elevator arrives at the 
engineering_branches,Elevator,The elevator will then travel non-stop 
engineering_branches,Elevator,Some hospital elevators will feature a 
engineering_branches,Elevator,People in the remaining elevators may 
engineering_branches,Elevator,As the elevator ages and equipment 
engineering_branches,Elevator,The cost of an elevator modernization 
engineering_branches,Elevator,Of the 20 to 30 elevator-related 
engineering_branches,Elevator,An elevator cab is typically borne 
engineering_branches,Elevator,Passenger elevators capacity is related to 
engineering_branches,Elevator,Generally passenger elevators are available in 
engineering_branches,Elevator,Generally passenger elevators in buildings of 
engineering_branches,Elevator,See also the Elevators for urban 
engineering_branches,Elevator,Elevators may also have loudspeakers in 
engineering_branches,Elevator,An express elevator does not serve 
engineering_branches,Elevator,"Wheelchair, or platform elevators, a specialised "
engineering_branches,Elevator,Freight elevators are generally required to 
engineering_branches,Elevator,In order for an elevator to 
engineering_branches,Elevator,Freight elevators are typically larger and 
engineering_branches,Elevator,Freight elevators may have manually operated 
engineering_branches,Elevator,"Although hydraulic freight elevators exist, Cable-Borne "
engineering_branches,Elevator,Sidewalk elevators are used to move 
engineering_branches,Elevator,Sidewalk elevator cars feature a uniquely 
engineering_branches,Elevator,Most vehicle elevators have a weight 
engineering_branches,Elevator,Rare examples of extra-heavy elevators for 
engineering_branches,Elevator,These elevators are designed for much 
engineering_branches,Elevator,Smaller elevators lift munitions to the 
engineering_branches,Elevator,This allows an elevator to be 
engineering_branches,Elevator,Machine-room-less elevators have been available commercially since 
engineering_branches,Elevator,"The smallest passenger elevator is pneumatic, "
engineering_branches,Elevator,The smallest traction elevator allows for 
engineering_branches,Elevator,These elevators are often used in 
engineering_branches,Elevator,Belt elevators are often used in 
engineering_branches,Elevator,"The elevator reversed this social stratification, "
engineering_branches,Elevator,If somebody waiting for the elevator 
engineering_branches,Elevator,"In addition to lanterns, most elevators "
engineering_branches,Elevator,Observatory service elevators often convey other 
engineering_branches,Elevator,Some elevator air conditioners can be 
engineering_branches,Elevator,The elevator cab is ordinarily not 
engineering_branches,Elevator,"However, by using an independent elevator "
engineering_branches,Elevator,"National elevator standards:

Australia – AS1735
Canada – "
engineering_branches,Elevator,The American National Elevator Standards Group 
engineering_branches,Elevator,Elevators marked with a Star of 
engineering_branches,Elevator,"In addition, passenger elevators may be "
engineering_branches,Elevator,Passenger elevators are tested using the 
engineering_branches,Elevator,Passenger elevators must also conform to 
engineering_branches,Elevator,"Also, passenger elevators are required to "
engineering_branches,Elevator,Residential elevators are required to conform 
engineering_branches,Elevator,Platform and Wheelchair elevators are required 
engineering_branches,Elevator,Most elevators have a location in 
engineering_branches,Elevator,The world's largest market for 
engineering_branches,Elevator,"In Spain, the elevators in maintenance "
engineering_branches,Elevator,Hyundai elevators has 48% market share 
engineering_branches,Elevator,"South Korea record 50,000 elevators sales "
engineering_branches,Elevator,Korean annual elevator maintenance market is 
engineering_branches,Elevator,There are four elevator cars of 
engineering_branches,Elevator,The operations of these elevators are 
engineering_branches,Elevator,A bank of express elevators stop 
engineering_branches,Elevator,The high-speed observation deck elevators accelerate 
engineering_branches,Elevator,The elevator travels a height of 
engineering_branches,Elevator,The elevator was destroyed in 1943 
engineering_branches,Elevator,"Therefore, the elevator travels up the "
engineering_branches,Elevator,Other locations with inclined elevators include 
engineering_branches,Elevator,"Unlike most traction elevators, the elevator "
engineering_branches,Elevator,Multiple elevator shafts are used to 
engineering_branches,Elevator,The elevator has no ceiling and 
engineering_branches,Elevator,These elevators are unique in servicing 
engineering_branches,Elevator,"Val Thorens, France – public elevators "
engineering_branches,Elevator,"The elevator, that was installed on "
engineering_branches,Elevator,Traffic Performance of Elevators with Destination 
engineering_branches,Elevator,"""New Elevator Technology: The Machine Room-Less "
engineering_branches,Elevator,Elevator Traffic Handbook: Theory and 
engineering_branches,Elevator,From Ascending Rooms to Express Elevators: 
engineering_branches,Fire,"However, this usually backfires, as reviewers "
engineering_branches,Fire,"Technologies such as DVDs, FireWire connections "
engineering_branches,Energy,"In physics, energy is the quantitative "
engineering_branches,Energy,Energy is a conserved quantity; the 
engineering_branches,Energy,The SI unit of energy is 
engineering_branches,Energy,Common forms of energy include the 
engineering_branches,Energy,Mass and energy are closely 
engineering_branches,Energy,"Due to mass–energy equivalence, any object "
engineering_branches,Energy,Living organisms require energy to stay 
engineering_branches,Energy,"Human civilization requires energy to function, "
engineering_branches,Energy,Kinetic energy is determined by the 
engineering_branches,Energy,"For example, macroscopic mechanical energy is "
engineering_branches,Energy,"Gustave-Gaspard Coriolis described ""kinetic energy"" in "
engineering_branches,Energy,The law of conservation of energy 
engineering_branches,Energy,It is equal to the energy expended 
engineering_branches,Energy,However energy is also expressed in 
engineering_branches,Energy,The SI unit of energy rate 
engineering_branches,Energy,The CGS energy unit is the 
engineering_branches,Energy,Other energy units such as the 
engineering_branches,Energy,"Work, a function of energy, is "
engineering_branches,Energy,Work and thus energy is frame 
engineering_branches,Energy,The total energy of a system 
engineering_branches,Energy,Some energy is transferred between the 
engineering_branches,Energy,The activation energy necessary for a 
engineering_branches,Energy,Energy used in respiration is mostly 
