group,subgroup,prompt
female,Kathryn_Harrold,Kathryn Harrold is an American counselor and 
female,Melissa_Joan_Hart,"Melissa Joan Hart is an American actress, producer "
female,Mariette_Hartley,"""Mariette Hartley's autobiography and John B. Watson"" "
female,Elizabeth_Hartman,Mary Elizabeth Hartman was an American actress 
female,Lisa_Hartman,Lisa Hartman Black is an American actress 
female,Lisa_Hartman,"In April 2011, her albums Lisa Hartman, "
female,Marcia_Haufrecht,"Marcia Haufrecht is an American actress, playwright "
female,Marcia_Haufrecht,Marcia Haufrecht at the Wisconsin Historical Society's 
female,Wanda_Hawley,Wanda Hawley was a veteran American actress 
female,Kali_Hawk,"Kali Hawk is an American actress, comedian "
female,Salma_Hayek,Salma Hayek Pinault is a Mexican and 
female,Salma_Hayek,"In the movie, Salma Hayek plays one "
female,Allison_Hayes,Allison Hayes was an American film and 
female,Helen_Hayes,Helen Hayes MacArthur was an American actress 
female,Helen_Hayes,"The annual Helen Hayes Awards, which have "
female,Helen_Hayes,Helen Hayes is regarded as one of 
female,Helen_Hayes,Parts of the original Helen Hayes Theatre 
female,Helen_Hayes,She served on the Helen Hayes Hospital 
female,Susan_Hayward,Susan Hayward was an American actress and 
female,Susan_Hayward,Susan Hayward performed in the musical biography 
female,Rita_Hayworth,Rita Hayworth was an American actress and 
female,Rita_Hayworth,"Hill later wrote Rita Hayworth: A Memoir, "
female,Rita_Hayworth,"Being Rita Hayworth: Labor, Identity, and Hollywood "
female,Rita_Hayworth,Rita Hayworth: A Pyramid Illustrated History of 
female,Rita_Hayworth,The Films of Rita Hayworth: The Legend 
female,Shari_Headley,Shari Headley is an American actress and 
female,Anne_Heche,"In 2009, Anne Heche told The New "
female,Jessica_Hecht,Jessica Hecht is an American actress and 
female,Eileen_Heckart,Eileen Heckart was an American actress whose 
female,Eileen_Heckart,"In 2005, the Eileen Heckart Drama for "
female,Mariel_Hemingway,Mariel Hemingway's Healthy Living from the Inside 
female,Zulay_Henao,Zulay Henao is a Colombian-American film and 
female,Elaine_Hendrix,"Katherine Elaine Hendrix is an American actress, "
female,Audrey_Hepburn,Audrey Hepburn was a British actress and 
female,Audrey_Hepburn,Gardens of the World with Audrey Hepburn 
female,Audrey_Hepburn,Sean Ferrer founded the Audrey Hepburn Children's 
female,Audrey_Hepburn,"In the late 1950s, Audrey Hepburn popularised "
female,Audrey_Hepburn,Dutch Girl: Audrey Hepburn and World War 
female,Audrey_Hepburn,"Growing Up with Audrey Hepburn: Text, Audience, "
female,Audrey_Hepburn,An American in Paris: Audrey Hepburn and 
female,Audrey_Hepburn,"Fifth Avenue, 5 A.M.: Audrey Hepburn, Breakfast "
female,Audrey_Hepburn,Audrey Hepburn at the TCM Movie Database 
female,Katharine_Hepburn,The center awards the annual Katharine Hepburn 
female,Katharine_Hepburn,The Katharine Hepburn Cultural Arts Center was 
female,Barbara_Hershey,"Rigby went on to say, ""Barbara Hershey "
female,Jennifer_Love_Hewitt,"Jennifer Love Hewitt is an American actress, producer "
female,Marianna_Hill,Marianna Hill is a retired American actress 
female,Connie_Hines,"Connie Hines was an American actress, best "
female,Ashley_Hinshaw,Ashley Hinshaw is an American actress and 
female,Brooke_Hogan,"The album, Brooke Hogan: This Voice, was "
female,Laurie_Holden,"Heather Laurie Holden is an American actress, "
female,Judy_Holliday,"Judy Holliday was an American actress, comedian, "
female,Katie_Holmes,"The film stars Katie Holmes, Stefania LaVie "
female,Darla_Hood,Darla Hood then went solo with singing 
female,Miriam_Hopkins,Ellen Miriam Hopkins was an American actress 
female,Hedda_Hopper,Hedda Hopper was an American gossip columnist 
female,Hedda_Hopper,"Her column, entitled ""Hedda Hopper's Hollywood"", debuted "
female,Hedda_Hopper,"""Hedda Hopper, Hollywood Gossip, and the Politics "
female,Lena_Horne,Lena Horne was the first African-American elected 
female,Whitney_Houston,"Her first two studio albums, Whitney Houston "
female,Whitney_Houston,"In 1989, Houston formed The Whitney Houston "
female,Whitney_Houston,"""Whitney Houston was blessed with an astonishing "
female,Whitney_Houston,"""An early 'I' in Whitney Houston's 'I "
female,Whitney_Houston,"Brandy stated, ""The first Whitney Houston CD "
female,Whitney_Houston,I wanted to sing like Whitney Houston 
female,Bryce_Dallas_Howard,"Bryce Dallas Howard is an American actress, director "
female,Kelly_Hu,Kelly Hu won the title of Miss 
female,Season_Hubley,Season Hubley is an American actress and 
female,Jennifer_Hudson,"With the March 2007 issue, Jennifer Hudson "
female,Jennifer_Hudson,"Her debut studio album, Jennifer Hudson, was "
female,Jennifer_Hudson,"""Jennifer Hudson is the defining voice of "
female,Josephine_Hull,Marie Josephine Hull was an American stage 
female,Gayle_Hunnicutt,"Gayle Hunnicutt, Lady Jenkins,, is an American "
female,Bonnie_Hunt,"The Bonnie Hunt Show premiered on Monday, "
female,Bonnie_Hunt,The Bonnie Hunt Show taped in Culver 
female,Bonnie_Hunt,"In its first year, The Bonnie Hunt "
female,Holly_Hunter,Holly Hunter is an American actress and 
female,Kaki_Hunter,"Kaki Hunter is an American actress, architect, "
female,Kim_Hunter,"Kim Hunter was an American film, theatre, "
female,Kim_Hunter,An eponymously named Kim Hunter Road can 
female,Mary_Beth_Hurt,Mary Beth Hurt is an American actress of 
female,Anjelica_Huston,"Anjelica Huston is an American actress, director, "
female,Kathy_Ireland,"By 2004, kathy ireland Worldwide was marketing "
female,Kathy_Ireland,"Since that time, Kathy Ireland Home by "
female,Kathy_Ireland,In 2020 Kathy Ireland Released her first 
female,Kathy_Ireland,Kathy Ireland Joins the National Pediatric Cancer 
female,Janet_Jackson,"Her debut album, Janet Jackson, was released "
female,Janet_Jackson,And who could dispute that Janet Jackson 
female,Janet_Jackson,"Director Peter Segal stated ""Janet Jackson was "
female,Kate_Jackson,Lucy Kate Jackson is an American actress 
female,Victoria_Jackson,"Victoria Jackson is an American actress, comedian, "
female,Scarlett_Johansson,"Entertainment Weekly's Thom Geier wrote, ""Scarlett Johansson "
female,Amy_Jo_Johnson,"Amy Jo Johnson is an American-Canadian actress, filmmaker, "
female,Sandy_Johnson,Sandy Johnson is an American model and 
female,Angelina_Jolie,"Angelina Jolie is an American actress, filmmaker, "
female,Anissa_Jones,Mary Anissa Jones was an American child 
female,Carolyn_Jones,Carolyn Jones was cremated on August 4 
female,Cherry_Jones,Cherry Jones – Downstage Center interview at 
female,Jasmine_Cephas_Jones,Jasmine Cephas Jones is an American actress and 
female,Jill_Marie_Jones,Jill Marie Jones is an American actress and 
female,Marcia_Mae_Jones,Marcia Mae Jones was an American actor whose 
female,Marcia_Mae_Jones,"Marcia Mae Jones blossomed into a wide-eyed, blonde, "
female,Marcia_Mae_Jones,Marcia Mae Jones appeared in Barnaby Jones; episode 
female,Marcia_Mae_Jones,Demetria Fulton previewed Marcia Mae Jones' appearance in 
female,Rashida_Jones,"Rashida Jones attended Harvard University, where she "
female,Ashley_Judd,Ashley Judd is an American actress and 
female,Ashley_Judd,They divorced in 2013.Ashley Judd is also 
female,Ashley_Judd,The op-ed is excerpted from Ashley Judd's 
female,Ashley_Judd,Works by or about Ashley Judd in 
female,Madeline_Kahn,Madeline Kahn had two half-siblings: Jeffrey and 
female,Elena_Kampouris,"""Growing Up Greek: Elena Kampouris Stars in "
female,Elena_Kampouris,"""Greek Actress Elena Kampouris is True to "
female,Chelsea_Kane,Chelsea Kane is an American actress and 
female,Chelsea_Kane,"On the finale, Chelsea Kane received third "
female,Mitzi_Kapture,"Mitzi Kapture is an American actress, known "
female,Lainie_Kazan,Lainie Kazan is an American actress and 
female,Jane_Kean,Jane Kean was an American actress and 
female,Jane_Kean,Jane Kean was the sister-in-law of actor 
female,Staci_Keanan,Staci Keanan is an American deputy district 
female,Diane_Keaton,Then there is Diane Keaton in Looking 
female,Diane_Keaton,Diane Keaton acts on a different plane 
female,Diane_Keaton,"Annie Hall, and with her Diane Keaton, "
female,Sally_Kellerman,"Sally Kellerman adopted Claire on January 30, "
female,Grace_Kelly,Kelly is mentioned in Grace Kelly Blues 
female,Grace_Kelly,Grace Kelly: Icon of Style to Royal 
female,Nancy_Kelly,Nancy Kelly and Jack Kelly bore an 
female,Barbara_Kent,"Barbara Kent was a Canadian-American film actress, "
female,Joanna_Kerns,Joanna Kerns is an American actress and 
female,Joanna_Kerns,"""Joanna Kerns:  At Long Last Love"" "
female,Margot_Kidder,"""Margot Kidder,"" New York Times, December 27, "
female,Laura_Kightlinger,"Laura Kightlinger is an American actress, comedian, "
female,Adrienne_King,"Adrienne King is an American film, stage, "
female,Jaime_King,Jaime King is an American actress and 
female,Sally_Kirkland,"Sally Kirkland is an American film, television "
female,Eartha_Kitt,"Eartha Kitt was an American singer, actress, "
female,Eartha_Kitt,"A long-time Connecticut resident, Eartha Kitt lived "
female,Eartha_Kitt,"""Harold Pinter and Eartha Kitt, artists and "
female,Hayley_Kiyoko,"Hayley Kiyoko Alcroft is an American singer, "
female,Karen_Kopins,Karen Kopins Shaw is an American actress 
female,Gladys_Knight,"In their early Motown career, Gladys Knight "
female,Gladys_Knight,Gladys Knight stated in her memoirs that 
female,Gladys_Knight,In 1983 Gladys Knight and the Pips 
female,Gladys_Knight,Gladys Knight & the Pips were inducted 
female,Gladys_Knight,Gladys Knight & Ron Winans' Chicken & 
female,Gladys_Knight,"At Home With Gladys Knight, McGraw-Hill, 2001 "
female,Shirley_Knight,Shirley Knight Hopkins was an American actress 
female,Nancy_Kovack,Nancy Kovack is a retired American film 
female,Nancy_Kovack,"Nancy Kovack at Memory Alpha
Nancy Kovack at "
female,Jane_Krakowski,Jane Krakowski is an American actress and 
female,Mila_Kunis,"MacFarlane added: ""What Mila Kunis brought to "
female,Nancy_Kwan,"During Christmas of that year, Nancy Kwan "
female,Cheryl_Ladd,"Cheryl Ladd is an American actress, singer "
female,Hedy_Lamarr,"Hedy Lamarr, born Hedwig Eva Maria Kiesler, "
female,Hedy_Lamarr,"Photoplay wrote, ""As Delilah, Hedy Lamarr is "
female,Hedy_Lamarr,"A documentary film, Calling Hedy Lamarr, was "
female,Hedy_Lamarr,The device was codenamed the Hedy Lamarr.The 
female,Hedy_Lamarr,"The Life and Inventions of Hedy Lamarr, "
female,Dorothy_Lamour,Mary Leta Dorothy Lamour was an American 
female,Ricki_Noel_Lander,"Ricki Noel Lander is an American actress, model, "
female,Audrey_Landers,Audrey Landers is an American actress and 
female,Judy_Landers,Judy Landers is an American film and 
female,Diane_Lane,"On August 22, 2014, Diane Lane was "
female,Priscilla_Lane,"Priscilla Lane was an American actress, and "
female,Priscilla_Lane,"Titled The Priscilla Lane Show, she chatted "
female,Jessica_Lange,"She commented, ""Jessica Lange already has two "
female,Jessica_Lange,"""Jessica Lange – Biography – Highest Rated "
female,Angela_Lansbury,Angela Lansbury's Positive Moves: My Personal Plan 
female,Louise_Lasser,Louise Lasser's family was Jewish and Lasser 
female,Louise_Latham,"Louise Latham was an American actress, perhaps "
female,Queen_Latifah,"After high school, Queen Latifah attended classes "
female,Queen_Latifah,"2011 saw Queen Latifah sing ""Who Can "
female,Queen_Latifah,"On January 6, 2014, The Queen Latifah "
female,Queen_Latifah,"For her work, Queen Latifah received a "
female,Queen_Latifah,Queen Latifah produced the 2007 film The 
female,Queen_Latifah,"Queen Latifah is a contralto, and she "
female,Queen_Latifah,"Apart from singing, Queen Latifah has written "
female,Queen_Latifah,"Queen Latifah became an influence to R&B, "
female,Ashley_Laurence,Ashley Laurence is an American actress and 
female,Oona_Laurence,Oona Laurence is an American actress who 
female,Piper_Laurie,Piper Laurie is an American stage and 
female,Linda_Lavin,Linda Lavin is an American actress and 
female,Linda_Lavin,"In 1997, Lavin founded The Linda Lavin "
female,Barbara_Lawrence,Barbara Lawrence died of kidney failure on 
female,Jennifer_Lawrence,"In 2015, she founded the Jennifer Lawrence "
female,Cloris_Leachman,Cloris Leachman is an American actress and 
female,Michael_Learned,"Michael Learned is an American actress, known "
female,Gwen_Lee,Gwen Lee was an American stage and 
female,Peggy_Lee,Peggy Lee was among hundreds of artists 
female,Robinne_Lee,Robinne Lee is an American actress and 
female,Sheryl_Lee,"As a result, Sheryl Lee became a "
female,Cassandra_Lee_Morris,Cassandra Lee Morris is an American voice 
female,Andrea_Leeds,"As Andrea Leeds, she played her first "
female,Hudson_Leick,"Heidi Hudson Leick is an American actress, "
female,Hudson_Leick,"""Warrior of the Soul: Hudson Leick Fights "
female,Cherami_Leigh,"Cherami Leigh Kuehn is an American film, "
female,Chyler_Leigh,"Chyler Leigh West, known professionally as Chyler "
female,Janet_Leigh,"Janet Leigh was an American actress, singer, "
female,Janet_Leigh,The Janet Leigh Theatre was created to 
female,Jennifer_Jason_Leigh,"""Jennifer Jason Leigh — She's the Queen of "
female,Bethany_Joy_Lenz,"Bethany Joy Lenz is an American actress, singer-songwriter "
female,Joan_Leslie,"Joan Leslie was an American actress, dancer, "
female,Vicki_Lewis,Vicki Lewis is an American singer and 
female,Margaret_Lindsay,"Price recalled that ""Margaret Lindsay was a "
female,Bai_Ling,Bai Ling is a Chinese-American actress known 
female,Bai_Ling,"In the early 1980s, Bai Ling's parents "
female,Bai_Ling,Bai Ling has one older sister Bai 
female,Bai_Ling,The New York Times praised Bai Ling's 
female,Lucy_Liu,"Lucy Liu is an American actress, who "
female,Kristanna_Loken,Kristanna Loken is an American actress and 
female,Karina_Lombard,"Karina Lombard is a French-American actor, screenwriter "
female,Eva_Longoria,"She has stated that, ""The Eva Longoria "
female,Jennifer_Lopez,"A five-part miniseries, Jennifer Lopez Presents: Como "
female,Jennifer_Lopez,"In September, Lopez launched the Jennifer Lopez "
female,Jennifer_Lopez,Giuseppe for Jennifer Lopez launched in January 
female,Josie_Loren,Josie Loren Lopez known professionally as Josie 
female,Joan_Lorring,Joan Lorring was an American actress and 
female,Joan_Lorring,She eventually adopted Joan Lorring as her 
female,Anita_Louise,Anita Louise was an American film and 
female,Demi_Lovato,"On October 17, Lovato released Demi Lovato: "
female,Carey_Lowell,Carey Lowell is an American actress and 
female,Olivia_Luccardi,Olivia Luccardi is an American actress and 
female,Lorna_Luft,"Lorna Luft is an American television, stage, "
female,Lorna_Luft,Lorna Luft and Friends – A Tribute 
female,Ida_Lupino,"Ida Lupino was an English-American actress, singer, "
female,Ida_Lupino,"Her memoirs, Ida Lupino: Beyond the Camera, "
female,Patti_LuPone,It was simply titled Patti LuPone: A 
female,Patti_LuPone,Patti LuPone Papers at the Columbia University 
female,Masiela_Lusha,"Masiela Lusha is an Albanian-American actress, author, "
female,Dorothy_Lyman,"Dorothy Lyman is an American television actress, "
female,Kelly_Lynch,Kelly Lynch is an American actress and 
female,Meredith_Scott_Lynn,"Meredith Scott Lynn is an American actress, producer, "
female,Dorothy_Mackaill,"Dorothy Mackaill was a British-American actress, most "
female,Shirley_MacLaine,"Shirley MacLaine is an American film, television, "
female,Marjorie_Main,"Mary Tomlinson, known as Marjorie Main, was "
female,Marjorie_Main,"""Marjorie Main: 'Good for a Lot of "
female,Marjorie_Main,"""Marjorie Main: From Farm Girl to Film "
female,Marjorie_Main,Marjorie Main: The Life and Films of 
female,Dorothy_Malone,"(on shooting The Last Voyage)
Dorothy Malone photo "
female,Jayne_Mansfield,"Jayne Mansfield was an American film, theater, "
female,Jayne_Mansfield,"In 1980, The Jayne Mansfield Story aired "
female,Jayne_Mansfield,She co-wrote the autobiographical book Jayne Mansfield's 
female,Jayne_Mansfield,The Jayne Mansfield-Sophia Loren photograph  was 
female,Jayne_Mansfield,The Jayne Mansfield Online fan club was 
female,Jayne_Mansfield,Jayne Mansfield Vs. Mamie Van Doren: Battle 
female,Jayne_Mansfield,Puffblicity: An Appreciation of Jayne Mansfield - 
female,Linda_Manz,"Linda Manz is a retired American actress, "
female,Adele_Mara,"Adele Mara, born Adelaida Delgado, was an "
female,Kate_Mara,"Kate Mara's maternal grandfather, Timothy James ""Tim"" "
female,Rooney_Mara,"Rooney Mara's maternal grandfather, Timothy James ""Tim"" "
female,Laura_Marano,"On October 5, 2018, Laura Marano released "
female,Janet_Margolin,"Janet Margolin was an American theater, television "
female,Constance_Marie,Constance Marie Lopez is an American actress 
female,Rose_Marie,"Rose Marie was an American actress, singer, "
female,Rose_Marie,Rose Marie secured work at the Flamingo 
female,Jodie_Markell,Jodie Markell is an American actress and 
female,Paula_Marshall,"Paula Marshall attributed his defeat to ""karma"" "
female,Penny_Marshall,"Carole Penny Marshall was an American actress, "
female,Meaghan_Jette_Martin,Meaghan Jette Martin is an American actress and 
female,Margo_Martindale,Margo Martindale is an American character actress 
female,Natalie_Martinez,Natalie Martinez is an American actress and 
female,Mary_Elizabeth_Mastrantonio,Mary Elizabeth Mastrantonio is an American actress and 
female,Mary_Elizabeth_Mastrantonio,"Movies: Mary Elizabeth Mastrantonio biography Retrieved 2012-08-28
The Sunday "
female,Marilyn_Maxwell,Marvel Marilyn Maxwell was an American actress 
female,Virginia_Mayo,Virginia Mayo was an American actress and 
female,Diane_McBain,"Diane McBain is an American actress who, "
female,China_Anne_McClain,China Anne McClain is an American actress and 
female,Rue_McClanahan,Eddi-Rue McClanahan was an American actress and 
female,Edie_McClurg,"Edie McClurg is an American actress, voice "
female,AnnaLynne_McCord,"AnnaLynne McCord is an American actress, activist "
female,Hattie_McDaniel,"Hattie McDaniel was an American actress, singer-songwriter, "
female,Hattie_McDaniel,"Said Hattie McDaniel, of West Adams Heights: "
female,Hattie_McDaniel,"""Hattie McDaniel: '(I'd) ... rather play a "
female,Kelly_McGillis,Kelly McGillis is an American actress widely 
female,Rose_McGowan,"Rose McGowan also stated, ""Gays are misogynistic "
female,Kathryn_McGuire,Kathryn McGuire was an American dancer and 
female,Maeve_McGuire,"Maeve McGuire is an American actress, known "
female,Nina_Mae_McKinney,Nina Mae McKinney was an American actress who 
female,Nina_Mae_McKinney,"He said, ""Nina Mae McKinney was third from "
female,Nina_Mae_McKinney,"Film Weekly said of McKinney, ""Nina Mae McKinney, "
female,Emily_Meade,Emily Meade is an American film and 
female,Anne_Meara,Anne Meara Stiller was an American actress 
female,Kay_Medford,"She adopted the name Kay Medford professionally, "
female,Daniela_Melchior,Daniela Melchior is a Portuguese film and 
female,Erica_Mendez,Erica Mendez is an American voice actress 
female,Maria_Menounos,"Maria Menounos is an American entertainment reporter, "
female,Ethel_Merman,"Ethel Merman was an American actress, artist, "
female,Ethel_Merman,"In 1979, she recorded The Ethel Merman "
female,Theresa_Merritt,"Theresa Merritt Hines was an American stage, "
female,Lea_Michele,"Lea Michele Sarfati, known professionally as Lea "
female,Bette_Midler,"Bette Midler is an American singer, songwriter, "
female,Bette_Midler,Bette Midler: Bootleg Betty - The Bette 
female,Cristin_Milioti,Cristin Milioti is an American actress and 
female,Penelope_Milford,Penelope Milford is an American stage and 
female,Penelope_Ann_Miller,"Penelope Ann Miller, sometimes credited as Penelope Miller, "
female,Nicki_Minaj,Nicki Minaj received backlash for her choice 
female,Nicki_Minaj,"She also introduced the ""Nicki Minaj Collection"" "
female,Liza_Minnelli,"Carol Publishing
Schechter, Scott, The Liza Minnelli "
female,Kelly_Jo_Minter,Kelly Jo Minter is an American former 
female,Gretchen_Mol,Gretchen Mol is an American actress and 
female,Elizabeth_Montgomery,The Essential Elizabeth Montgomery: A Guide to 
female,Marilyn_Monroe,"Marilyn Monroe was an American actress, model, "
female,Marilyn_Monroe,Marilyn Monroe has finally proved herself an 
female,Meredith_Monroe,Meredith Monroe is an American actress best 
female,Grace_Moore,Grace Moore was an American operatic soprano 
female,Grace_Moore,The Grace Moore Papers Describes the collection 
female,Grace_Moore,The Grace Moore Glove Gallery A collection 
female,Grace_Moore,"Grace Moore at Find a Grave
Grace Moore "
female,Joanna_Moore,Joanna Moore was an American film and 
female,Juanita_Moore,"Juanita Moore was an American film, television, "
female,Julianne_Moore,Julianne Moore is an American actress and 
female,Julianne_Moore,Julianne Moore collected news and commentary at 
female,Mary_Tyler_Moore,"Mary Tyler Moore was an American stage, film, "
female,Mary_Tyler_Moore,The Mary Tyler Moore Show was a half-hour 
female,Mary_Tyler_Moore,The Mary Tyler Moore Show became a touchpoint 
female,Mary_Tyler_Moore,This company produced The Mary Tyler Moore Show 
female,Mary_Tyler_Moore,"Mary Tyler Moore on IMDb
Mary Tyler Moore at "
female,Mary_Tyler_Moore,"""Remembering Mary Tyler Moore, The Smart, Comic Actress "
female,Natalie_Moorhead,Natalie Moorhead was an American film and 
female,Dolores_Moran,Dolores Moran was an American film actress 
female,Peggy_Moran,Peggy Moran was an American film actress 
female,Rita_Moreno,"Rita Moreno is a Puerto Rican actress, "
female,Rita_Moreno,Rita Moreno has made numerous guest appearances 
female,Rita_Moreno,Rita Moreno at The Interviews: An Oral 
female,Cathy_Moriarty,Cathy Moriarty is an American actress and 
female,Shelley_Morrison,Shelley Morrison was an American theater and 
female,Bridget_Moynahan,Kathryn Bridget Moynahan is an American actress 
female,Megan_Mullally,"Megan Mullally is an American actress, comedian, "
female,Donna_Murphy,Donna Murphy is an American actress and 
female,Rosemary_Murphy,Rosemary Murphy was an American actress of 
female,Nita_Naldi,Nita Naldi was an American stage performer 
female,Patricia_Neal,Patricia Neal was an American actress of 
female,Kristin_Nelson,Sharon Kristin Nelson was an American primitive 
female,Nichelle_Nichols,"Nichelle Nichols is an American actress, singer, "
female,Stephanie_Niznik,"According to the L.A. Coroner, Stephanie Niznik "
female,Maidie_Norman,UCLA established the Maidie Norman Research Award 
female,Mabel_Normand,She was interred as Mabel Normand-Cody at 
female,Mabel_Normand,Mabel Normand: A Source Book to Her 
female,Mabel_Normand,Films in Review September Issue: Mabel Normand 
female,Mabel_Normand,Mabel Normand: The Life and Career of 
female,Larisa_Oleynik,Larisa Oleynik is an American actress who 
female,Susan_Oliver,"Susan Oliver was an American actress, television "
female,Susan_Oliver,"Hence, the documentary about Susan Oliver's life "
female,Ana_Ortiz,Ana Ortiz is an American actress and 
female,Beth_Ostrosky,"Beth Ostrosky Stern is an American actress, "
female,Anita_Page,Anita Page was an American film actress 
female,Janis_Paige,Janis Paige is an American retired actress 
female,Betsy_Palmer,"Betsy Palmer was an American actress, known "
female,Betsy_Palmer,Skip E. Lowe Interview: Betsy Palmer and 
female,Keke_Palmer,Palmer released a self-titled mixtape Keke Palmer 
female,Gwyneth_Paltrow,"Variety proclaimed: ""Gwyneth Paltrow shines brightly as "
female,Kay_Panabaker,Stephanie Kay Panabaker is an American zoologist 
female,Linda_Park,"Linda Park is a Korean-born American actress, "
female,Eleanor_Parker,"""TCM Remembers Eleanor Parker"", Turner Classic Movies "
female,Eleanor_Parker,"Eleanor Parker photographs and literature
Eleanor Parker at "
female,Lara_Parker,"Lara Parker is an American television, stage, "
female,Nicole_Ari_Parker,Nicole Ari Parker is an American actress and 
female,Sarah_Jessica_Parker,"Sarah Jessica Parker is an American actress, producer, "
female,Sarah_Jessica_Parker,"Sarah Jessica Parker, finding that there is life "
female,Suzy_Parker,Suzy Parker was an American model and 
female,Suzy_Parker,Suzy Parker's photo appeared in Life magazine 
female,Suzy_Parker,She changed her name to Suzy Parker 
female,Leslie_Parrish,Leslie Parrish is an American actress who 
female,Sara_Paxton,"Sara Paxton is an American actress, voice "
female,Mary_Beth_Peil,Mary Beth Peil is an American actress and 
female,Millie_Perkins,Millie Perkins is an American film and 
female,Millie_Perkins,"with ""Millie Perkins died recently""; a letter "
female,Pauley_Perrette,"Pauley Perrette is an American actress, writer, "
female,Donna_Pescow,Donna Pescow is an American film and 
female,Bernadette_Peters,"Bernadette Peters is an American actress, singer, "
female,Bernadette_Peters,That Bernadette Peters rises to the occasion 
female,Bernadette_Peters,Bernadette Peters was re-released on CD in 
female,Bernadette_Peters,"- Bernadette Peters Live At Carnegie Hall, "
female,Bernadette_Peters,"Benefit concert, ""Bernadette Peters: A Special Concert "
female,Bernadette_Peters,– Bernadette Peters Live At Carnegie Hall 
female,Susan_Peters,"Susan Peters was an American film, stage, "
female,Amanda_Peterson,"Phyllis Amanda Peterson was an American actress, "
female,Cassandra_Peterson,"Cassandra Peterson is an American actress, writer "
female,Valarie_Pettiford,Valarie Pettiford is an American stage and 
female,Lori_Petty,Lori Petty is an American actress and 
female,Michelle_Pfeiffer,And Michelle Pfeiffer overcomes Batman Returns' heavy-handed 
female,Mackenzie_Phillips,Laura Mackenzie Phillips is an American actress 
female,Michelle_Phillips,"Michelle Phillips is an American singer, songwriter, "
female,Mary_Pickford,The Mary Pickford Corporation was briefly Pickford's 
female,Mary_Pickford,The Mary Pickford Theater at the James 
female,Mary_Pickford,The Mary Pickford Auditorium at Claremont McKenna 
female,Mary_Pickford,"In 1948, Mary Pickford built a 7 "
female,Mary_Pickford,"""Preserving Pickford: The Mary Pickford Collection and "
female,Maria_Pitillo,"It won't be like, `Oh, Maria Pitillo "
female,Zasu_Pitts,ZaSu Pitts was an American actress who 
female,Mary_Kay_Place,"Mary Kay Place is an American actress, singer, "
female,Alice_Playten,Alice Playten was an American actress and 
female,Suzanne_Pleshette,Suzanne Pleshette was an American actress and 
female,Suzanne_Pleshette,"Her 1984 situation comedy, Suzanne Pleshette Is "
female,Amy_Poehler,Amy Poehler makes cameo appearances in multiple 
female,Sydney_Tamiia_Poitier,Sydney Tamiia Poitier is an American television and 
female,Natalie_Portman,Natalie Portman is an actress and filmmaker 
female,Laura_Post,Laura Post  is an American voice 
female,Jane_Powell,"Jane Powell is an American singer, dancer "
female,Paula_Prentiss,Paula Prentiss is an American actress best 
female,Paula_Prentiss,"Hawks would later say: ""Paula Prentiss was "
female,Carrie_Preston,"Carrie Preston is an American actress, producer, "
female,Maggie_Q,"In 2008, Maggie Q was named PETA "
female,Maggie_Q,Maggie Q is currently an ambassador for 
female,Margaret_Qualley,Sarah Margaret Qualley is an American actress 
female,Maeve_Quinlan,Maeve Quinlan is an American actress and 
female,Aileen_Quinn,"Aileen Quinn is an American actress, singer "
female,Aileen_Quinn,She studied ballet and tap.Aileen Quinn was 
female,Charlotte_Rae,"Charlotte Rae Lubotsky, known professionally as Charlotte "
female,Mary_Lynn_Rajskub,Mary Lynn Rajskub is an American actress and 
female,Sara_Ramirez,Sara Ramirez's performance inspired me as well 
female,Sara_Ramirez,Sara Ramirez debuted at number thirty-seven on 
female,Laura_Ramsey,Laura Ramsey is an American film and 
female,Kim_Raver,Kim Raver is an American actress and 
female,Martha_Raye,"Martha Raye and nicknamed The Big Mouth, "
female,Martha_Raye,"The American people honor Martha Raye, a "
female,Martha_Raye,Martha Raye was the fifth person to 
female,Martha_Raye,The Martha Raye Show episode guide at 
female,Martha_Raye,"Martha Raye papers, 1916–2000, Margaret Herrick Library, "
female,Nancy_Davis_Reagan,Nancy Davis Reagan was an American film actress 
female,Donna_Reed,"Donna Reed was an American film, television "
female,Donna_Reed,"""I hear `Donna Reed' and I think "
female,Donna_Reed,"`Donna Reed' - it has a cold, "
female,Storm_Reid,"Reviewer site FilmSnobReviews wrote: ""Storm Reid and "
female,Tara_Reid,"'s Wild On Tara Reid, a program "
female,Anne_Revere,Anne Revere was an American actress and 
female,Judy_Reyes,Judy Reyes is an American television actress 
female,Debbie_Reynolds,"In 1979, she founded the Debbie Reynolds "
female,Debbie_Reynolds,She renamed it the Debbie Reynolds Hollywood 
female,Alicia_Rhett,Mary Alicia Rhett was an American actress 
female,Alicia_Rhett,Alicia Rhett was laid to rest beside 
female,Barbara_Rhoades,"Barbara Rhoades is an American actress, known "
female,Cynthia_Rhodes,"Cynthia Rhodes is a retired American actress, "
female,Jennifer_Rhodes,Jennifer Rhodes is an American actress whose 
female,Christina_Ricci,Christina Ricci is an American actress and 
female,Denise_Richards,Her reality show Denise Richards: It's Complicated 
female,LaTanya_Richardson,"LaTanya Richardson, often listed as LaTanya Richardson "
female,Lisa_Rinna,"In 2012, she debuted her ""Lisa Rinna "
female,Doris_Roberts,Romano said of Roberts: Doris Roberts had 
